R00261	#EF7A6D	W2
R00243	#EF7A6D	W2
R00248	#EF7A6D	W2
R00093	#EF7A6D	W2
R03313	#EF7A6D	W2
R00256	#EF7A6D	W2
R00253	#EF7A6D	W2
R00768	#EF7A6D	W2
R03652	#EF7A6D	W2
R05578	#EF7A6D	W2
R00115	#EF7A6D	W2
R00274	#EF7A6D	W2
R00497	#EF7A6D	W2
R01061	#EF7A6D	W2
R01039	#EF7A6D	W2
R00847	#EF7A6D	W2
R00841	#EF7A6D	W2
R00848	#EF7A6D	W2
R00842	#EF7A6D	W2
R01030	#EF7A6D	W2
R04325	#EF7A6D	W2
R00371	#EF7A6D	W2
R00945	#EF7A6D	W2
R01698	#EF7A6D	W2
R03425	#EF7A6D	W2
R04125	#EF7A6D	W2
R03815	#EF7A6D	W2
R03654	#EF7A6D	W2
R01231	#EF7A6D	W2
R05917	#EF7A6D	W2
R00424	#EF7A6D	W2
R00425	#EF7A6D	W2
R01676	#EF7A6D	W2
R01229	#EF7A6D	W2
R00332	#EF7A6D	W2
R07411	#EF7A6D	W2
R00760	#EF7A6D	W2
R00299	#EF7A6D	W2
R01326	#EF7A6D	W2
R01158	#EF7A6D	W2
R03013	#EF7A6D	W2
R03243	#EF7A6D	W2
R03655	#EF7A6D	W2
R01159	#EF7A6D	W2
R04371	#EF7A6D	W2
R00271	#EF7A6D	W2
R00650	#EF7A6D	W2
R01934	#EF7A6D	W2
R01775	#EF7A6D	W2
R01771	#EF7A6D	W2
R01776	#EF7A6D	W2
R01736	#EF7A6D	W2
R05616	#EF7A6D	W2
R04448	#EF7A6D	W2
R00084	#EF7A6D	W2
R02082	#EF7A6D	W2
R01978	#EF7A6D	W2
R03471	#EF7A6D	W2
R01132	#EF7A6D	W2
R04558	#EF7A6D	W2
R03457	#EF7A6D	W2
R01130	#EF7A6D	W2
R03508	#EF7A6D	W2
R01974	#EF7A6D	W2
R00004	#EF7A6D	W2
R01127	#EF7A6D	W2
R05202	#EF7A6D	W2
R10953	#EF7A6D	W2
R05801	#EF7A6D	W2
R05800	#EF7A6D	W2
R03433	#EF7A6D	W2
R00709	#EF7A6D	W2
R00267	#EF7A6D	W2
R00479	#EF7A6D	W2
R02199	#EF7A6D	W2
R03656	#EF7A6D	W2
R01123	#EF7A6D	W2
R02404	#EF7A6D	W2
R00987	#EF7A6D	W2
R01960	#EF7A6D	W2
R04444	#EF7A6D	W2
R05051	#EF7A6D	W2
R00258	#EF7A6D	W2
R06171	#EF7A6D	W2
R10851	#EF7A6D	W2
R00485	#EF7A6D	W2
R03266	#EF7A6D	W2
R03293	#EF7A6D	W2
R02260	#EF7A6D	W2
R00220	#EF7A6D	W2
R06126	#EF7A6D	W2
R00996	#EF7A6D	W2
R00678	#EF7A6D	W2
R01446	#EF7A6D	W2
R02530	#EF7A6D	W2
R03199	#EF7A6D	W2
R01090	#EF7A6D	W2
R03657	#EF7A6D	W2
R03057	#EF7A6D	W2
R03658	#EF7A6D	W2
R00342	#EF7A6D	W2
R00472	#EF7A6D	W2
R00214	#EF7A6D	W2
R01626	#EF7A6D	W2
R00885	#EF7A6D	W2
R00772	#EF7A6D	W2
R01655	#EF7A6D	W2
R00177	#EF7A6D	W2
R00946	#EF7A6D	W2
R03940	#EF7A6D	W2
R03659	#EF7A6D	W2
R01218	#EF7A6D	W2
R01220	#EF7A6D	W2
R00409	#EF7A6D	W2
R02245	#EF7A6D	W2
R01121	#EF7A6D	W2
R01185	#EF7A6D	W2
R03443	#EF7A6D	W2
R02058	#EF7A6D	W2
R00259	#EF7A6D	W2
R01959	#EF7A6D	W2
R00103	#EF7A6D	W2
R00104	#EF7A6D	W2
R00102	#EF7A6D	W2
R00257	#EF7A6D	W2
R00105	#EF7A6D	W2
R01724	#EF7A6D	W2
R01268	#EF7A6D	W2
R01269	#EF7A6D	W2
R00137	#EF7A6D	W2
R03005	#EF7A6D	W2
R03348	#EF7A6D	W2
R00122	#EF7A6D	W2
R00328	#EF7A6D	W2
R00155	#EF7A6D	W2
R00514	#EF7A6D	W2
R00961	#EF7A6D	W2
R00570	#EF7A6D	W2
R01137	#EF7A6D	W2
R02326	#EF7A6D	W2
R01857	#EF7A6D	W2
R02093	#EF7A6D	W2
R00330	#EF7A6D	W2
R00722	#EF7A6D	W2
R03530	#EF7A6D	W2
R02331	#EF7A6D	W2
R00335	#EF7A6D	W2
R00159	#EF7A6D	W2
R00569	#EF7A6D	W2
R00719	#EF7A6D	W2
R00156	#EF7A6D	W2
R00651	#EF7A6D	W2
R01287	#EF7A6D	W2
R03260	#EF7A6D	W2
R01398	#EF7A6D	W2
R00670	#EF7A6D	W2
R02282	#EF7A6D	W2
R00667	#EF7A6D	W2
R01870	#EF7A6D	W2
R00965	#EF7A6D	W2
R02570	#EF7A6D	W2
R01700	#EF7A6D	W2
R03035	#EF7A6D	W2
R03018	#EF7A6D	W2
R02473	#EF7A6D	W2
R01274	#EF7A6D	W2
R08174	#EF7A6D	W2
R00694	#EF7A6D	W2
R03660	#EF7A6D	W2
R01377	#EF7A6D	W2
R04208	#EF7A6D	W2
R08193	#EF7A6D	W2
R00341	#EF7A6D	W2
R02038	#EF7A6D	W2
R00756	#EF7A6D	W2
R01843	#EF7A6D	W2
R08639	#EF7A6D	W2
R01528	#EF7A6D	W2
R02060	#EF7A6D	W2
R01513	#EF7A6D	W2
R01512	#EF7A6D	W2
R01518	#EF7A6D	W2
R01818	#EF7A6D	W2
R04509	#EF7A6D	W2
R03245	#EF7A6D	W2
R04231	#EF7A6D	W2
R03269	#EF7A6D	W2
R04591	#EF7A6D	W2
R04037	#EF7A6D	W2
R04035	#EF7A6D	W2
R04209	#EF7A6D	W2
R04560	#EF7A6D	W2
R03509	#EF7A6D	W2
R04144	#EF7A6D	W2
R01072	#EF7A6D	W2
R00582	#EF7A6D	W2
R04173	#EF7A6D	W2
R06525	#EF7A6D	W2
R00036	#EF7A6D	W2
R03899	#EF7A6D	W2
R09076	#EF7A6D	W2
R01373	#EF7A6D	W2
R01730	#EF7A6D	W2
R10507	#EF7A6D	W2
R03661	#EF7A6D	W2
R03222	#EF7A6D	W2
R02294	#EF7A6D	W2
R02147	#EF7A6D	W2
R01863	#EF7A6D	W2
R00277	#EF7A6D	W2
R00278	#EF7A6D	W2
R01711	#EF7A6D	W2
R01251	#EF7A6D	W2
R00344	#EF7A6D	W2
R00224	#EF7A6D	W2
R00209	#EF7A6D	W2
R00200	#EF7A6D	W2
R00549	#EF7A6D	W2
R04457	#EF7A6D	W2
R00066	#EF7A6D	W2
R01051	#EF7A6D	W2
R02014	#EF7A6D	W2
R02022	#EF7A6D	W2
R02020	#EF7A6D	W2
R02023	#EF7A6D	W2
R02017	#EF7A6D	W2
R02024	#EF7A6D	W2
R02019	#EF7A6D	W2
R02324	#EF7A6D	W2
R01529	#EF7A6D	W2
R04711	#EF7A6D	W2
R04427	#EF7A6D	W2
R00527	#EF7A6D	W2
R00715	#EF7A6D	W2
R02315	#EF7A6D	W2
R01829	#EF7A6D	W2
R00586	#EF7A6D	W2
R01281	#EF7A6D	W2
R03662	#EF7A6D	W2
R02413	#EF7A6D	W2
R02412	#EF7A6D	W2
R03947	#EF7A6D	W2
R02864	#EF7A6D	W2
R01920	#EF7A6D	W2
R02869	#EF7A6D	W2
R02464	#EF7A6D	W2
R06520	#EF7A6D	W2
R02976	#EF7A6D	W2
R02244	#EF7A6D	W2
R02874	#EF7A6D	W2
R06223	#EF7A6D	W2
R00405	#EF7A6D	W2
R00714	#EF7A6D	W2
R00801	#EF7A6D	W2
R00529	#EF7A6D	W2
R00530	#EF7A6D	W2
R00858	#EF7A6D	W2
R05320	#EF7A6D	W2
R02300	#EF7A6D	W2
R00942	#EF7A6D	W2
R02135	#EF7A6D	W2
R00619	#EF7A6D	W2
R00616	#EF7A6D	W2
R03223	#EF7A6D	W2
R02016	#EF7A6D	W2
R00751	#EF7A6D	W2
R01466	#EF7A6D	W2
R03663	#EF7A6D	W2
R02101	#EF7A6D	W2
R05763	#EF7A6D	W2
R02778	#EF7A6D	W2
R01015	#EF7A6D	W2
R00684	#EF7A6D	W2
R03664	#EF7A6D	W2
R00734	#EF7A6D	W2
R02918	#EF7A6D	W2
R00416	#EF7A6D	W2
R00291	#EF7A6D	W2
R00955	#EF7A6D	W2
R00158	#EF7A6D	W2
R00966	#EF7A6D	W2
R00774	#EF7A6D	W2
R00469	#EF7A6D	W2
R00964	#EF7A6D	W2
R00968	#EF7A6D	W2
R02098	#EF7A6D	W2
R03197	#EF7A6D	W2
R03194	#EF7A6D	W2
R03165	#EF7A6D	W2
R00289	#EF7A6D	W2
R01214	#EF7A6D	W2
R03665	#EF7A6D	W2
R02142	#EF7A6D	W2
R01896	#EF7A6D	W2
R01431	#EF7A6D	W2
R01639	#EF7A6D	W2
R00124	#EF7A6D	W2
R00183	#EF7A6D	W2
R02088	#EF7A6D	W2
R01664	#EF7A6D	W2
R01968	#EF7A6D	W2
R01569	#EF7A6D	W2
R02102	#EF7A6D	W2
R01227	#EF7A6D	W2
R02719	#EF7A6D	W2
R00132	#EF7A6D	W2
R01302	#EF7A6D	W2
R00512	#EF7A6D	W2
R01665	#EF7A6D	W2
R10619	#EF7A6D	W2
R00088	#EF7A6D	W2
R00123	#EF7A6D	W2
R01547	#EF7A6D	W2
R02099	#EF7A6D	W2
R04638	#EF7A6D	W2
R01228	#EF7A6D	W2
R01131	#EF7A6D	W2
R03758	#EF7A6D	W2
R03314	#EF7A6D	W2
R01016	#EF7A6D	W2
R00363	#EF7A6D	W2
R00174	#EF7A6D	W2
R02493	#EF7A6D	W2
R02494	#EF7A6D	W2
R01909	#EF7A6D	W2
R07280	#EF7A6D	W2
R01876	#EF7A6D	W2
R02133	#EF7A6D	W2
R00617	#EF7A6D	W2
R01567	#EF7A6D	W2
R03687	#EF7A6D	W2
R04293	#EF7A6D	W2
R00692	#EF7A6D	W2
R01845	#EF7A6D	W2
R07758	#EF7A6D	W2
R07759	#EF7A6D	W2
R04740	#EF7A6D	W2
R07760	#EF7A6D	W2
R03989	#EF7A6D	W2
R07761	#EF7A6D	W2
R08176	#EF7A6D	W2
R04744	#EF7A6D	W2
R04170	#EF7A6D	W2
R04738	#EF7A6D	W2
R04743	#EF7A6D	W2
R04741	#EF7A6D	W2
R04737	#EF7A6D	W2
R10343	#EF7A6D	W2
R02410	#EF7A6D	W2
R01080	#EF7A6D	W2
R02480	#EF7A6D	W2
R02855	#EF7A6D	W2
R02364	#EF7A6D	W2
R05970	#EF7A6D	W2
R01558	#EF7A6D	W2
R05980	#EF7A6D	W2
R05981	#EF7A6D	W2
R01007	#EF7A6D	W2
R03916	#EF7A6D	W2
R11528	#EF7A6D	W2
R05347	#EF7A6D	W2
R01763	#EF7A6D	W2
R00868	#EF7A6D	W2
R00008	#EF7A6D	W2
R00217	#EF7A6D	W2
R07606	#EF7A6D	W2
R11861	#EF7A6D	W2
R04734	#EF7A6D	W2
R00275	#EF7A6D	W2
R02587	#EF7A6D	W2
R03875	#EF7A6D	W2
R03938	#EF7A6D	W2
R00100	#EF7A6D	W2
R03522	#EF7A6D	W2
R02025	#EF7A6D	W2
R00251	#EF7A6D	W2
R05758	#EF7A6D	W2
R01108	#EF7A6D	W2
R00778	#EF7A6D	W2
R10089	#EF7A6D	W2
R07456	#EF7A6D	W2
R00899	#EF7A6D	W2
R04951	#EF7A6D	W2
R00078	#EF7A6D	W2
R03024	#EF7A6D	W2
R02896	#EF7A6D	W2
R03352	#EF7A6D	W2
R02540	#EF7A6D	W2
R03096	#EF7A6D	W2
R05551	#EF7A6D	W2
R01737	#EF7A6D	W2
R04496	#EF7A6D	W2
R05916	#EF7A6D	W2
R09796	#EF7A6D	W2
R03862	#EF7A6D	W2
R05976	#EF7A6D	W2
R05979	#EF7A6D	W2
R08599	#EF7A6D	W2
R05973	#EF7A6D	W2
R06238	#EF7A6D	W2
R09645	#EF7A6D	W2
R10463	#EF7A6D	W2
R00221	#EF7A6D	W2
R01004	#EF7A6D	W2
R01799	#EF7A6D	W2
R10685	#EF7A6D	W2
R06264	#EF7A6D	W2
R05724	#EF7A6D	W2
R05725	#EF7A6D	W2
R07770	#EF7A6D	W2
R11143	#EF7A6D	W2
R12024	#EF7A6D	W2
R01324	#EF7A6D	W2
R00402	#EF7A6D	W2
R01532	#EF7A6D	W2
R01855	#EF7A6D	W2
R11323	#EF7A6D	W2
R05982	#EF7A6D	W2
R06722	#EF7A6D	W2
R00025	#EF7A6D	W2
R00999	#EF7A6D	W2
R09541	#EF7A6D	W2
R00851	#EF7A6D	W2
R03613	#EF7A6D	W2
R09832	#EF7A6D	W2
R07766	#EF7A6D	W2
R07769	#EF7A6D	W2
R02732	#EF7A6D	W2
R00867	#EF7A6D	W2
R01600	#EF7A6D	W2
R01786	#EF7A6D	W2
R01961	#EF7A6D	W2
R03920	#EF7A6D	W2
R02739	#EF7A6D	W2
R01752	#EF7A6D	W2
R01986	#EF7A6D	W2
R02940	#EF7A6D	W2
R02957	#EF7A6D	W2
R03283	#EF7A6D	W2
R03869	#EF7A6D	W2
R04065	#EF7A6D	W2
R04506	#EF7A6D	W2
R04903	#EF7A6D	W2
R05050	#EF7A6D	W2
R05237	#EF7A6D	W2
R05238	#EF7A6D	W2
R05286	#EF7A6D	W2
R06366	#EF7A6D	W2
R08146	#EF7A6D	W2
R06127	#EF7A6D	W2
R06128	#EF7A6D	W2
R02144	#EF7A6D	W2
R06259	#EF7A6D	W2
R06261	#EF7A6D	W2
R00717	#EF7A6D	W2
R06260	#EF7A6D	W2
R01718	#EF7A6D	W2
R01791	#EF7A6D	W2
R06262	#EF7A6D	W2
R06263	#EF7A6D	W2
R07129	#EF7A6D	W2
R07767	#EF7A6D	W2
R07768	#EF7A6D	W2
R01931	#EF7A6D	W2
R01005	#EF7A6D	W2
R01708	#EF7A6D	W2
R01206	#EF7A6D	W2
R03042	#EF7A6D	W2
R03804	#EF7A6D	W2
R06199	#EF7A6D	W2
R01043	#EF7A6D	W2
R02148	#EF7A6D	W2
R01334	#EF7A6D	W2
R02467	#EF7A6D	W2
R01681	#EF7A6D	W2
R10991	#EF7A6D	W2
R01877	#EF7A6D	W2
R07420	#EF7A6D	W2
R00554	#EF7A6D	W2
R00863	#EF7A6D	W2
R01562	#EF7A6D	W2
R00029	#EF7A6D	W2
R01740	#EF7A6D	W2
R02927	#EF7A6D	W2
R01357	#EF7A6D	W2
R05196	#EF7A6D	W2
R00138	#EF7A6D	W2
R02853	#EF7A6D	W2
R00477	#EF7A6D	W2
R07634	#EF7A6D	W2
R08658	#EF7A6D	W2
R01288	#EF7A6D	W2
R02521	#EF7A6D	W2
R02519	#EF7A6D	W2
R03181	#EF7A6D	W2
R01364	#EF7A6D	W2
R01903	#EF7A6D	W2
R01904	#EF7A6D	W2
R05604	#EF7A6D	W2
R06790	#EF7A6D	W2
R06893	#EF7A6D	W2
R08198	#EF7A6D	W2
R00908	#EF7A6D	W2
R00705	#EF7A6D	W2
R00706	#EF7A6D	W2
R06973	#EF7A6D	W2
R00994	#EF7A6D	W2
R08177	#EF7A6D	W2
R03634	#EF7A6D	W2
R00627	#EF7A6D	W2
R11957	#EF7A6D	W2
R00636	#EF7A6D	W2
R00782	#EF7A6D	W2
R00896	#EF7A6D	W2
R03105	#EF7A6D	W2
R01930	#EF7A6D	W2
R00538	#EF7A6D	W2
R02184	#EF7A6D	W2
R00513	#EF7A6D	W2
R01059	#EF7A6D	W2
R01561	#EF7A6D	W2
R01602	#EF7A6D	W2
R03903	#EF7A6D	W2
R08359	#EF7A6D	W2
R10712	#EF7A6D	W2
R11225	#EF7A6D	W2
R11593	#EF7A6D	W2
R01969	#EF7A6D	W2
R03004	#EF7A6D	W2
R03291	#EF7A6D	W2
R04171	#EF7A6D	W2
R05064	#EF7A6D	W2
R10504	#EF7A6D	W2
R01411	#EF7A6D	W2
R00434	#EF7A6D	W2
R12688	#EF7A6D	W2
R00187	#EF7A6D	W2
R00139	#EF7A6D	W2
