Product name,Predicted reaction number,Predicted reaction Yeast-MetaTwin ID,Predicted reaction,Predicted genes of reaction
2-Oxoglutarate,13,rxn709,2-oxoglutarate + 4-amino-4-deoxychorismate => chorismate + 2-Oxoglutaramate,YJR109C or YGR124W or YGR061C or YBR208C or YML096W or YHR074W or YMR293C or YPR145W or YJL130C or YKL215C or YOR303W or YMR217W or YHR208W or YLR438W or YIL087C or YER152C or YDR111C or YJR148W or YNR033W or YIL116W or YGR243W or YHR137W or YMR084W or YNR058W or YMR085W or YKL104C or YER137C or YHR162W or YOL140W or YGL202W or YKL106W or YFL030W or YLR089C or YLR201C or YLR027C or YJL060W or YOR184W or YGR019W or YLR333C or YDR204W
2-Oxoglutarate,14,rxn826,2-oxoglutarate + alpha-D-glucosamine 6-phosphate => beta-D-Fructose 6-phosphate + 2-Oxoglutaramate,YHR208W or YLR438W or YIL087C or YER152C or YDR111C or YJR148W or YNR033W or YIL116W or YGR243W or YHR137W or YMR084W or YNR058W or YMR085W or YKL104C or YER137C or YHR162W or YOL140W or YGL202W or YKL106W or YFL030W or YLR089C or YLR201C or YLR027C or YJL060W or YOR184W or YGR019W or YLR333C or YDR204W
2-Oxoglutarate,15,rxn830,2-oxoglutarate + D-Glucosamine => beta-D-Fructose + 2-Oxoglutaramate,YHR208W or YLR438W or YIL087C or YER152C or YDR111C or YJR148W or YNR033W or YIL116W or YGR243W or YHR137W or YMR084W or YNR058W or YMR085W or YKL104C or YER137C or YHR162W or YOL140W or YGL202W or YKL106W or YFL030W or YLR089C or YLR201C or YLR027C or YJL060W or YOR184W or YGR019W or YLR333C or YDR204W
2-Oxoglutarate,16,rxn868,2-oxoglutarate + oxygen + 2-aminobutanoate => carbon dioxide + L-homoserine + succinate,YLL057C or YER051W or YKL195W
2-Oxoglutarate,17,rxn872,2-oxoglutarate + L-allothreonine + oxygen => 4-hydroxy-L-threonine + carbon dioxide + succinate,YLL057C or YER051W or YKL195W
2-Oxoglutarate,18,rxn876,2-oxoglutarate + L-alanine + oxygen => carbon dioxide + L-serine + succinate,YLL057C or YER051W or YKL195W
2-Oxoglutarate,19,rxn880,2-oxoglutarate + oxygen + n-acetyl-d-alanine => carbon dioxide + succinate + n-acetyl-dl-serine,YLL057C or YER051W or YKL195W
2-Oxoglutarate,20,rxn909,2-oxoglutarate + anthranilate + H+ + pyruvate => chorismate + 2-Oxoglutaramate,YJL198W or YER090W or YPR006C or YPL207W or YER065C or YER010C or YMR289W or YKL211C
2-Oxoglutarate,21,rxn939,2-oxoglutarate + H+ + L-asparagine + NADH => L-aspartate + L-glutamate + NAD,YAL062W or YOR375C
2-Oxoglutarate,22,rxn940,2-oxoglutarate + H+ + NADH + n-acetyl-glutamine => L-glutamate + NAD + N-acetyl-L-glutamate,YAL062W or YOR375C
2-Oxoglutarate,23,rxn942,2-oxoglutarate + H+ + NADH + Ala-Gln => L-glutamate + NAD + Ala-Glu,YAL062W or YOR375C
2-Oxoglutarate,24,rxn944,2-oxoglutarate + H+ + NADH + Gly-Gln => L-glutamate + NAD + Gly-Glu,YAL062W or YOR375C
2-Oxoglutarate,25,rxn1120,2-oxoglutarate + 3-hydroxybutyric acid => acetoacetate + 2-hydroxyglutarate,YGR255C or YDL178W or YCL005W-A or YIR028W or YEL071W
2-Oxoglutarate,26,rxn1125,2-oxoglutarate + L-allothreonine => L-2-amino-3-oxobutanoate + 2-hydroxyglutarate,YGR255C or YDL178W or YCL005W-A or YIR028W or YEL071W
2-Oxoglutarate,27,rxn1237,2-oxoglutarate + S-adenosyl-L-methionine => L-glutamate + S-adenosyl-4-methylthio-2-oxobutanoate,YHR208W or YLR438W or YIL087C or YER152C or YDR111C or YJR148W or YNR033W or YIL116W or YGR243W or YHR137W or YMR084W or YNR058W or YMR085W or YKL104C or YER137C or YHR162W or YOL140W or YGL202W or YKL106W or YFL030W or YLR089C or YLR201C or YLR027C or YJL060W or YOR184W or YGR019W or YLR333C or YDR204W
2-Oxoglutarate,28,rxn1287,2-oxoglutarate + putrescine => 4-aminobutanal + L-glutamate,YHR208W or YLR438W or YIL087C or YER152C or YDR111C or YJR148W or YNR033W or YIL116W or YGR243W or YHR137W or YMR084W or YNR058W or YMR085W or YKL104C or YER137C or YHR162W or YOL140W or YGL202W or YKL106W or YFL030W or YLR089C or YLR201C or YLR027C or YJL060W or YOR184W or YGR019W or YLR333C or YDR204W
2-Oxoglutarate,29,rxn1292,2-oxoglutarate + trimethylenediamine => 3-aminopropanal + L-glutamate,YHR208W or YLR438W or YIL087C or YER152C or YDR111C or YJR148W or YNR033W or YIL116W or YGR243W or YHR137W or YMR084W or YNR058W or YMR085W or YKL104C or YER137C or YHR162W or YOL140W or YGL202W or YKL106W or YFL030W or YLR089C or YLR201C or YLR027C or YJL060W or YOR184W or YGR019W or YLR333C or YDR204W
2-Oxoglutarate,30,rxn1396,2-oxoglutarate + H+ + putrescine => 4-aminobutanal + L-glutamate,YHR208W or YLR438W or YIL087C or YER152C or YDR111C or YJR148W or YNR033W or YIL116W or YGR243W or YHR137W or YMR084W or YNR058W or YMR085W or YKL104C or YER137C or YHR162W or YOL140W or YGL202W or YKL106W or YFL030W or YLR089C or YLR201C or YLR027C or YJL060W or YOR184W or YGR019W or YLR333C or YDR204W
2-Oxoglutarate,31,rxn1401,2-oxoglutarate + H+ + trimethylenediamine => 3-aminopropanal + L-glutamate,YHR208W or YLR438W or YIL087C or YER152C or YDR111C or YJR148W or YNR033W or YIL116W or YGR243W or YHR137W or YMR084W or YNR058W or YMR085W or YKL104C or YER137C or YHR162W or YOL140W or YGL202W or YKL106W or YFL030W or YLR089C or YLR201C or YLR027C or YJL060W or YOR184W or YGR019W or YLR333C or YDR204W
2-Oxoglutarate,32,rxn1406,2-oxoglutarate + H+ + N-acetylputrescine => L-glutamate + N4-Acetylaminobutanal,YHR208W or YLR438W or YIL087C or YER152C or YDR111C or YJR148W or YNR033W or YIL116W or YGR243W or YHR137W or YMR084W or YNR058W or YMR085W or YKL104C or YER137C or YHR162W or YOL140W or YGL202W or YKL106W or YFL030W or YLR089C or YLR201C or YLR027C or YJL060W or YOR184W or YGR019W or YLR333C or YDR204W
2-Oxoglutarate,33,rxn1443,2-oxoglutarate + oxygen + butanoyl-CoA => carbon dioxide + succinate + (R)-3-hydroxybutanoyl-CoA,YLL057C or YER051W or YKL195W
2-Oxoglutarate,34,rxn1447,2-oxoglutarate + oxygen + hexanoyl-CoA => carbon dioxide + succinate + (R)-3-hydroxyhexanoyl-CoA,YLL057C or YER051W or YKL195W
2-Oxoglutarate,35,rxn1451,2-oxoglutarate + lauroyl-CoA + oxygen => (R)-3-hydroxylauroyl-CoA + carbon dioxide + succinate,YLL057C or YER051W or YKL195W
2-Oxoglutarate,36,rxn1550,2-oxoglutarate + oxygen + 4-Trimethylammoniobutanoate => (R)-carnitine + carbon dioxide + succinate,YLL057C or YER051W or YKL195W
2-Oxoglutarate,37,rxn1555,2-oxoglutarate + oxygen + hexanoate => carbon dioxide + succinate + (r)-3-hydroxyhexanoic acid,YLL057C or YER051W or YKL195W
2-Oxoglutarate,38,rxn1643,2-oxoglutarate + 2-hydroxy-2-methylbutanedioic acid => homocitrate + pyruvate,YGR255C or YDL178W or YCL005W-A or YIR028W or YEL071W
2-Oxoglutarate,39,rxn1771,2-oxoglutarate + L-proline + oxygen => carbon dioxide + succinate + trans-4-hydroxy-L-proline,YLL057C or YER051W or YKL195W
2-Oxoglutarate,40,rxn1772,2-oxoglutarate + L-lysine + oxygen => carbon dioxide + succinate + 5-hydroxylysine,YLL057C or YER051W or YKL195W
2-Oxoglutarate,41,rxn1773,2-oxoglutarate + L-homoserine + oxygen => 4-hydroxy-L-threonine + carbon dioxide + succinate,YLL057C or YER051W or YKL195W
2-Oxoglutarate,42,rxn1939,2-oxoglutarate + L-lysine => L-2-aminoadipate + L-glutamic 5-semialdehyde,YHR208W or YLR438W or YIL087C or YER152C or YDR111C or YJR148W or YNR033W or YIL116W or YGR243W or YHR137W or YMR084W or YNR058W or YMR085W or YKL104C or YER137C or YHR162W or YOL140W or YGL202W or YKL106W or YFL030W or YLR089C or YLR201C or YLR027C or YJL060W or YOR184W or YGR019W or YLR333C or YDR204W
2-Oxoglutarate,43,rxn1940,2-oxoglutarate + N(2)-acetyl-L-ornithine => L-glutamic 5-semialdehyde + N-acetyl-L-glutamate,YHR208W or YLR438W or YIL087C or YER152C or YDR111C or YJR148W or YNR033W or YIL116W or YGR243W or YHR137W or YMR084W or YNR058W or YMR085W or YKL104C or YER137C or YHR162W or YOL140W or YGL202W or YKL106W or YFL030W or YLR089C or YLR201C or YLR027C or YJL060W or YOR184W or YGR019W or YLR333C or YDR204W
2-Oxoglutarate,44,rxn1941,2-oxoglutarate + putrescine => gamma-aminobutyrate + L-glutamic 5-semialdehyde,YHR208W or YLR438W or YIL087C or YER152C or YDR111C or YJR148W or YNR033W or YIL116W or YGR243W or YHR137W or YMR084W or YNR058W or YMR085W or YKL104C or YER137C or YHR162W or YOL140W or YGL202W or YKL106W or YFL030W or YLR089C or YLR201C or YLR027C or YJL060W or YOR184W or YGR019W or YLR333C or YDR204W
2-Oxoglutarate,45,rxn1942,2-oxoglutarate + N-acetylputrescine => L-glutamic 5-semialdehyde + 4-Acetamidobutanoate,YHR208W or YLR438W or YIL087C or YER152C or YDR111C or YJR148W or YNR033W or YIL116W or YGR243W or YHR137W or YMR084W or YNR058W or YMR085W or YKL104C or YER137C or YHR162W or YOL140W or YGL202W or YKL106W or YFL030W or YLR089C or YLR201C or YLR027C or YJL060W or YOR184W or YGR019W or YLR333C or YDR204W
2-Oxoglutarate,46,rxn2130,2-oxoglutarate + 2 ATP + L-cysteine + L-glycine => 2 ADP + 2 H+ + 2 phosphate + N-(4-oxoglutarate)-L-cysteinylglycine,YOR241W or YAR015W or YJL101C or YOL049W or YIL145C or YIL083C or YKL132C or YMR113W
2-Oxoglutarate,47,rxn2253,2-oxoglutarate + alpha-D-glucosamine 6-phosphate => D-fructose 6-phosphate + 2-Oxoglutaramate,YHR208W or YLR438W or YIL087C or YER152C or YDR111C or YJR148W or YNR033W or YIL116W or YGR243W or YHR137W or YMR084W or YNR058W or YMR085W or YKL104C or YER137C or YHR162W or YOL140W or YGL202W or YKL106W or YFL030W or YLR089C or YLR201C or YLR027C or YJL060W or YOR184W or YGR019W or YLR333C or YDR204W
2-Oxoglutarate,48,rxn2335,2-oxoglutarate + oxygen + 2-aminobutanoate => carbon dioxide + L-allothreonine + succinate,YLL057C or YER051W or YKL195W
2-Oxoglutarate,49,rxn2459,2-oxoglutarate + 3 ATP + H2O + L-cysteine + L-glycine => 3 AMP + 3 diphosphate + 3 H+ + N-(4-oxoglutarate)-L-cysteinylglycine,YOR241W or YAR015W or YJL101C or YOL049W or YIL145C or YIL083C or YKL132C or YMR113W
2-Oxoglutarate,50,rxn2589,2-oxoglutarate + pyridoxamine 5'-phosphate => L-glutamate + pyridoxal 5'-phosphate,YHR208W or YLR438W or YIL087C or YER152C or YDR111C or YJR148W or YNR033W or YIL116W or YGR243W or YHR137W or YMR084W or YNR058W or YMR085W or YKL104C or YER137C or YHR162W or YOL140W or YGL202W or YKL106W or YFL030W or YLR089C or YLR201C or YLR027C or YJL060W or YOR184W or YGR019W or YLR333C or YDR204W
2-Oxoglutarate,51,rxn2669,2-oxoglutarate + FMNH2 + 2 H+ => FMN + 2-hydroxyglutarate,YGR255C or YDL178W or YCL005W-A or YIR028W or YEL071W
2-Oxoglutarate,52,rxn3194,2-oxoglutarate + L-glycine => glyoxylate + L-glutamate,YHR208W or YLR438W or YIL087C or YER152C or YDR111C or YJR148W or YNR033W or YIL116W or YGR243W or YHR137W or YMR084W or YNR058W or YMR085W or YKL104C or YER137C or YHR162W or YOL140W or YGL202W or YKL106W or YFL030W or YLR089C or YLR201C or YLR027C or YJL060W or YOR184W or YGR019W or YLR333C or YDR204W
