Product name,Predicted reaction ID,Predicted reaction,IgnoreMet,Predicted genes of reaction
Geraniol,6,CC(C)=CCCC(C)=CCO.O=O>>CC(=CCCC(C)=CCO)CO.O,NADH + H(+)>>NAD(+),"['YBL098W', 'YNR053C', 'YCL059C', 'YHR176W', 'YOL114C', 'YLL057C', 'YBR298C', 'YDR534C', 'YLR281C', 'YDR402C']"
Geraniol,7,CC(C)=CCCC(C)=CCO.O=O>>CC(C)=CCCC(=CCO)CO.O,NADH + H(+)>>NAD(+),"['YBL098W', 'YNR053C', 'YCL059C', 'YHR176W', 'YOL114C', 'YLL057C', 'YBR298C', 'YDR534C', 'YLR281C', 'YDR402C']"
Geraniol,8,CC(C)=CCCC(C)=CCO.[H]O[H]>>CC1(C)CCC[C@](C)(O)[C@H]1CO,>>,"['YGL009C', 'YMR323W', 'YGR254W', 'YGL040C', 'YOR391C', 'YDR234W', 'YNL335W', 'YJR024C', 'YPL262W', 'YKR009C', 'YHL018W', 'YDR533C', 'YGR155W', 'YJR016C', 'YHR140W', 'YPL280W', 'YJL097W', 'YJL200C', 'YOR202W', 'YNL036W', 'YPR002W', 'YDR222W', 'YPR170W-B', 'YGL026C', 'YKL058W', 'YPL281C', 'YOR145C', 'YPL078C', 'YJR044C', 'YLR304C', 'YHR067W', 'YHR174W', 'YNL316C', 'YCR061W', 'YOR278W', 'YFL061W', 'YMR322C', 'YKL151C', 'YOR393W']"
Geraniol,9,CC(C)=CCCC(C)=CCO.O=O>>CC(C)=CCCC(C)=CC(O)O.O,H(+) + NADPH>>NADP(+),"['YBL098W', 'YNR053C', 'YCL059C', 'YHR176W', 'YOL114C', 'YLL057C', 'YBR298C', 'YDR534C', 'YLR281C', 'YDR402C', 'YBL098W', 'YNR053C', 'YCL059C', 'YHR176W', 'YOL114C', 'YLL057C', 'YBR298C', 'YDR534C', 'YLR281C', 'YDR402C']"
Geraniol,10,CC(C)=CCCC(C)=CCO.O=O>>CC(C)=C[C@H](O)CC(C)=CCO.O,H(+) + NADPH>>NADP(+),"['YBL098W', 'YNR053C', 'YCL059C', 'YHR176W', 'YOL114C', 'YLL057C', 'YBR298C', 'YDR534C', 'YLR281C', 'YDR402C', 'YBL098W', 'YNR053C', 'YCL059C', 'YHR176W', 'YOL114C', 'YLL057C', 'YBR298C', 'YDR534C', 'YLR281C', 'YDR402C']"
Geraniol,11,CC(C)=CCCC(C)=CCO.O=O>>CC(C)=CC[C@@H](O)C(C)=CCO.O,H(+) + NADPH>>NADP(+),"['YBL098W', 'YNR053C', 'YCL059C', 'YHR176W', 'YOL114C', 'YLL057C', 'YBR298C', 'YDR534C', 'YLR281C', 'YDR402C', 'YBL098W', 'YNR053C', 'YCL059C', 'YHR176W', 'YOL114C', 'YLL057C', 'YBR298C', 'YDR534C', 'YLR281C', 'YDR402C']"
Geraniol,12,CC(C)=CCCC(C)=CCO.O=O>>CC(C)=CCCC(C)=CC=O.O.O,H(+) + NADPH>>NADP(+),"['YCL001W', 'YHR007C', 'YAL064W', 'YGR175C', 'YJL151C']"
Geraniol,13,CC(C)=CCCC(C)=CCO>>CC(C)=CCCC(C)CCO,H(+) + NADPH>>NADP(+),"['YDR536W', 'YLR174W', 'YHR183W', 'YJL214W', 'YJR096W', 'YNL241C', 'YOR100C', 'YIL074C', 'YKL029C', 'YDL066W', 'YAL060W', 'YNL037C', 'YBR159W', 'YCL018W', 'YJR159W', 'YDR368W', 'YNL318C', 'YMR041C', 'YLR100W', 'YDR387C', 'YOR246C', 'YKR009C', 'YOL126C', 'YNL009W', 'YEL069C', 'YIR035C', 'YDL022W', 'YFL011W', 'YDL114W', 'YOL156W', 'YBR149W', 'YJR139C', 'YNL274C', 'YGL001C', 'YMR011W', 'YER081W', 'YMR318C', 'YLR081W', 'YGL256W', 'YAL061W', 'YOR120W', 'YDL168W', 'YOL151W', 'YDR345C', 'YML056C', 'YHR063C', 'YPL088W', 'YCR107W', 'YCR105W', 'YDL144C', 'YDR342C', 'YNR073C', 'YLR426W', 'YNL331C', 'YBR145W', 'YHR092C', 'YLR432W', 'YMR303C', 'YGR256W', 'YNR072W', 'YDR343C', 'YIL094C', 'YDL078C', 'YLR070C', 'YBR265W', 'YEL070W', 'YJL219W', 'YJR155W', 'YJR158W', 'YIR036C', 'YMR083W', 'YFL058W', 'YOR136W', 'YBR153W', 'YLR450W', 'YDL246C', 'YLR355C', 'YOL165C', 'YML075C', 'YDL243C', 'YMR226C', 'YIL124W', 'YGL077C', 'YOL059W', 'YHR216W', 'YPR127W', 'YHR094C', 'YKL071W', 'YGR215W', 'YOL086C', 'YDL245C', 'YKL085W', 'YHR104W']"
Geraniol,14,CC(C)=CCCC(C)=CCO>>CC(=CCO)CCCC(C)C,H(+) + NADPH>>NADP(+),"['YDR536W', 'YLR174W', 'YHR183W', 'YJL214W', 'YJR096W', 'YNL241C', 'YOR100C', 'YIL074C', 'YKL029C', 'YDL066W', 'YAL060W', 'YNL037C', 'YBR159W', 'YCL018W', 'YJR159W', 'YDR368W', 'YNL318C', 'YMR041C', 'YLR100W', 'YDR387C', 'YOR246C', 'YKR009C', 'YOL126C', 'YNL009W', 'YEL069C', 'YIR035C', 'YDL022W', 'YFL011W', 'YDL114W', 'YOL156W', 'YBR149W', 'YJR139C', 'YNL274C', 'YGL001C', 'YMR011W', 'YER081W', 'YMR318C', 'YLR081W', 'YGL256W', 'YAL061W', 'YOR120W', 'YDL168W', 'YOL151W', 'YDR345C', 'YML056C', 'YHR063C', 'YPL088W', 'YCR107W', 'YCR105W', 'YDL144C', 'YDR342C', 'YNR073C', 'YLR426W', 'YNL331C', 'YBR145W', 'YHR092C', 'YLR432W', 'YMR303C', 'YGR256W', 'YNR072W', 'YDR343C', 'YIL094C', 'YDL078C', 'YLR070C', 'YBR265W', 'YEL070W', 'YJL219W', 'YJR155W', 'YJR158W', 'YIR036C', 'YMR083W', 'YFL058W', 'YOR136W', 'YBR153W', 'YLR450W', 'YDL246C', 'YLR355C', 'YOL165C', 'YML075C', 'YDL243C', 'YMR226C', 'YIL124W', 'YGL077C', 'YOL059W', 'YHR216W', 'YPR127W', 'YHR094C', 'YKL071W', 'YGR215W', 'YOL086C', 'YDL245C', 'YKL085W', 'YHR104W']"
Geraniol,15,CC(C)=CCCC(C)=CCO>>CC(C)=C/C=C/C(C)=C/CO,FAD + H(+)>>FADH2,"['YLL018C-A', 'YGL091C', 'YPL252C']"
Geraniol,16,CC(C)=CCCC(C)=CCO.[H]O[H]>>CC(C)=C[C@H](O)CC(C)=CCO,FAD + H(+)>>FADH2,[]
(S)-Reticuline,1,COc1ccc(CC2c3cc(O)c(OC)cc3CCN2C)cc1O.O=O>>COc1cc2c(cc1O)C(Cc1cc(O)c(OC)c(O)c1)N(C)CC2.O,H(+) + NADPH>>NADP(+),"['YCL001W', 'YHR007C', 'YAL064W', 'YGR175C', 'YJL151C', 'YCL001W', 'YHR007C', 'YAL064W', 'YGR175C', 'YJL151C']"
(S)-Reticuline,2,COc1ccc(CC2c3cc(O)c(OC)cc3CCN2C)cc1O.O=O>>COc1ccc(CC2c3c(cc(OC)c(O)c3O)CCN2C)cc1O.O,H(+) + NADPH>>NADP(+),"['YCL001W', 'YHR007C', 'YAL064W', 'YGR175C', 'YJL151C', 'YCL001W', 'YHR007C', 'YAL064W', 'YGR175C', 'YJL151C']"
(S)-Reticuline,3,COc1ccc(CC2c3cc(O)c(OC)cc3CCN2C)cc1O.O=O>>COc1cc2c(cc1O)C(Cc1ccc(OC)c(O)c1O)N(C)CC2.O,H(+) + NADPH>>NADP(+),"['YCL001W', 'YHR007C', 'YAL064W', 'YGR175C', 'YJL151C', 'YCL001W', 'YHR007C', 'YAL064W', 'YGR175C', 'YJL151C']"
(S)-Reticuline,4,COc1ccc(CC2c3cc(O)c(OC)cc3CCN2C)cc1O.O=O>>COc1cc(O)c(CC2c3cc(O)c(OC)cc3CCN2C)cc1O.O,H(+) + NADPH>>NADP(+),"['YCL001W', 'YHR007C', 'YAL064W', 'YGR175C', 'YJL151C', 'YCL001W', 'YHR007C', 'YAL064W', 'YGR175C', 'YJL151C']"
(S)-Reticuline,5,COc1ccc(CC2c3cc(O)c(OC)cc3CCN2C)cc1O.O=O>>COc1ccc(CC2c3cc(O)c(OC)c(O)c3CCN2C)cc1O.O,H(+) + NADPH>>NADP(+),"['YCL001W', 'YHR007C', 'YAL064W', 'YGR175C', 'YJL151C', 'YCL001W', 'YHR007C', 'YAL064W', 'YGR175C', 'YJL151C']"
(S)-Reticuline,6,COc1ccc(CC2c3cc(O)c(OC)cc3CCN2C)cc1O.O=O>>COc1ccc(CC2c3cc4c(cc3CCN2C)OCO4)cc1O.O.O,H(+) + NADPH>>NADP(+),"['YMR015C', 'YGL055W', 'YDR297W', 'YLR056W']"
(S)-Reticuline,7,COc1ccc(CC2c3cc(O)c(OC)cc3CCN2C)cc1O.O=O>>COc1cc2c(cc1O)C(Cc1ccc3c(c1)OCO3)N(C)CC2.O.O,H(+) + NADPH>>NADP(+),"['YMR015C', 'YGL055W', 'YDR297W', 'YLR056W']"
(S)-Reticuline,8,COc1ccc(CC2c3cc(O)c(OC)cc3CCN2C)cc1O.O=O>>COc1cc2c3cc1Oc1cc(cc(O)c1OC)CC3N(C)CC2.O.O,H(+) + NADPH>>NADP(+),[]
(S)-Reticuline,9,COc1ccc(CC2c3cc(O)c(OC)cc3CCN2C)cc1O.O=O>>COc1cc2c(cc1O)C(Cc1cc3c(OC)cc1O3)N(C)CC2.O.O,H(+) + NADPH>>NADP(+),[]
(S)-Reticuline,10,COc1ccc(CC2c3cc(O)c(OC)cc3CCN2C)cc1O.O=O>>COc1cc2c3cc1Oc1c(ccc(OC)c1O)CC3N(C)CC2.O.O,H(+) + NADPH>>NADP(+),[]
(S)-Reticuline,11,COc1ccc(CC2c3cc(O)c(OC)cc3CCN2C)cc1O.O=O>>COc1cc2c(cc1O)CC1c3cc(c(OC)cc3CCN1C)O2.O.O,H(+) + NADPH>>NADP(+),[]
(S)-Reticuline,12,COc1ccc(CC2c3cc(O)c(OC)cc3CCN2C)cc1O.O=O>>COc1ccc2cc1Oc1c3c(cc(O)c1OC)C(C2)N(C)CC3.O.O,H(+) + NADPH>>NADP(+),[]
(S)-Reticuline,13,COc1ccc(CC2c3cc(O)c(OC)cc3CCN2C)cc1O.O=O>>COc1ccc2cc1Oc1c(O)c(OC)cc3c1C(C2)N(C)CC3.O.O,H(+) + NADPH>>NADP(+),[]
(S)-Reticuline,14,COc1ccc(CC2c3cc(O)c(OC)cc3CCN2C)cc1O.O=O>>COc1ccc(CC2c3cc4c(OC)c(c3CCN2C)O4)cc1O.O.O,H(+) + NADPH>>NADP(+),[]
(S)-Reticuline,15,COc1ccc(CC2c3cc(O)c(OC)cc3CCN2C)cc1O.O=O>>COc1cc2c(cc1O)C(Cc1cc3c(OC)c(c1)O3)N(C)CC2.O.O,H(+) + NADPH>>NADP(+),[]
Salidroside,1,OCC1OC(OCCc2ccc(O)cc2)C(O)C(O)C1O.O=P([O-])([O-])O>>O.O=P(O)(O)OC1C(O)C(CO)OC(OCCc2ccc(O)cc2)C1O,2.0 H(+)>>,"['YDR063W', 'YDR051C', 'YKR053C', 'YIL002C', 'YBR022W', 'YFR028C', 'YLR019W', 'YPR042C', 'YIL113W', 'YJL134W', 'YDL236W', 'YNR032W', 'YNL222W', 'YLL010C', 'YKL128C', 'YER075C', 'YLR433C', 'YAR071W', 'YGR208W', 'YJL155C', 'YBR242W', 'YOR131C', 'YML118W', 'YKR091W', 'YJR110W', 'YOL064C', 'YOR283W', 'YNL010W', 'YJL010C', 'YDR503C', 'YOR098C', 'YIR026C', 'YEL038W', 'YLR377C', 'YDR287W', 'YBR125C', 'YDL006W', 'YNL144C', 'YIL053W', 'YDR481C', 'YMR277W', 'YDL188C', 'YBL056W', 'YBR093C', 'YGR222W', 'YOL065C', 'YNL325C', 'YNL032W', 'YMR165C', 'YOR208W', 'YHR044C', 'YDL047W', 'YKL212W', 'YHR215W', 'YER089C', 'YNL056W', 'YER133W', 'YNL074C', 'YOR155C', 'YER088C', 'YPR073C', 'YGL178W', 'YHR004C', 'YER037W', 'YFR025C', 'YGL224C', 'YDR075W', 'YHR043C', 'YCL051W', 'YPL179W', 'YLR345W', 'YDR284C', 'YHR076W', 'YNL053W', 'YCR079W', 'YER139C', 'YOR316C', 'YIL023C', 'YMR257C', 'YNL054W', 'YHR100C', 'YER062C', 'YDL230W', 'YMR087W', 'YBL046W', 'YMR086W', 'YBR276C', 'YOR090C', 'YML057W', 'YOR109W', 'YGL071W', 'YMR036C', 'YGR123C', 'YGL101W', 'YNL253W', 'YMR243C', 'YKL109W', 'YML016C', 'YHR046C', 'YDR436W', 'YNL106C', 'YDL134C', 'YOR342C', 'YBR092C', 'YKR043C', 'YDL024C']"
Salidroside,2,OCC1OC(OCCc2ccc(O)cc2)C(O)C(O)C1O.O=P([O-])([O-])O>>O.O=P(O)(O)OC1C(OCCc2ccc(O)cc2)OC(CO)C(O)C1O,2.0 H(+)>>,"['YDR063W', 'YDR051C', 'YKR053C', 'YIL002C', 'YBR022W', 'YFR028C', 'YLR019W', 'YPR042C', 'YIL113W', 'YJL134W', 'YDL236W', 'YNR032W', 'YNL222W', 'YLL010C', 'YKL128C', 'YER075C', 'YLR433C', 'YAR071W', 'YGR208W', 'YJL155C', 'YBR242W', 'YOR131C', 'YML118W', 'YKR091W', 'YJR110W', 'YOL064C', 'YOR283W', 'YNL010W', 'YJL010C', 'YDR503C', 'YOR098C', 'YIR026C', 'YEL038W', 'YLR377C', 'YDR287W', 'YBR125C', 'YDL006W', 'YNL144C', 'YIL053W', 'YDR481C', 'YMR277W', 'YDL188C', 'YBL056W', 'YBR093C', 'YGR222W', 'YOL065C', 'YNL325C', 'YNL032W', 'YMR165C', 'YOR208W', 'YHR044C', 'YDL047W', 'YKL212W', 'YHR215W', 'YER089C', 'YNL056W', 'YER133W', 'YNL074C', 'YOR155C', 'YER088C', 'YPR073C', 'YGL178W', 'YHR004C', 'YER037W', 'YFR025C', 'YGL224C', 'YDR075W', 'YHR043C', 'YCL051W', 'YPL179W', 'YLR345W', 'YDR284C', 'YHR076W', 'YNL053W', 'YCR079W', 'YER139C', 'YOR316C', 'YIL023C', 'YMR257C', 'YNL054W', 'YHR100C', 'YER062C', 'YDL230W', 'YMR087W', 'YBL046W', 'YMR086W', 'YBR276C', 'YOR090C', 'YML057W', 'YOR109W', 'YGL071W', 'YMR036C', 'YGR123C', 'YGL101W', 'YNL253W', 'YMR243C', 'YKL109W', 'YML016C', 'YHR046C', 'YDR436W', 'YNL106C', 'YDL134C', 'YOR342C', 'YBR092C', 'YKR043C', 'YDL024C']"
Salidroside,3,OCC1OC(OCCc2ccc(O)cc2)C(O)C(O)C1O.O=P([O-])([O-])O>>O.O=P(O)(O)OCC1OC(OCCc2ccc(O)cc2)C(O)C(O)C1O,2.0 H(+)>>,"['YDR063W', 'YDR051C', 'YKR053C', 'YIL002C', 'YBR022W', 'YFR028C', 'YLR019W', 'YPR042C', 'YIL113W', 'YJL134W', 'YDL236W', 'YNR032W', 'YNL222W', 'YLL010C', 'YKL128C', 'YER075C', 'YLR433C', 'YAR071W', 'YGR208W', 'YJL155C', 'YBR242W', 'YOR131C', 'YML118W', 'YKR091W', 'YJR110W', 'YOL064C', 'YOR283W', 'YNL010W', 'YJL010C', 'YDR503C', 'YOR098C', 'YIR026C', 'YEL038W', 'YLR377C', 'YDR287W', 'YBR125C', 'YDL006W', 'YNL144C', 'YIL053W', 'YDR481C', 'YMR277W', 'YDL188C', 'YBL056W', 'YBR093C', 'YGR222W', 'YOL065C', 'YNL325C', 'YNL032W', 'YMR165C', 'YOR208W', 'YHR044C', 'YDL047W', 'YKL212W', 'YHR215W', 'YER089C', 'YNL056W', 'YER133W', 'YNL074C', 'YOR155C', 'YER088C', 'YPR073C', 'YGL178W', 'YHR004C', 'YER037W', 'YFR025C', 'YGL224C', 'YDR075W', 'YHR043C', 'YCL051W', 'YPL179W', 'YLR345W', 'YDR284C', 'YHR076W', 'YNL053W', 'YCR079W', 'YER139C', 'YOR316C', 'YIL023C', 'YMR257C', 'YNL054W', 'YHR100C', 'YER062C', 'YDL230W', 'YMR087W', 'YBL046W', 'YMR086W', 'YBR276C', 'YOR090C', 'YML057W', 'YOR109W', 'YGL071W', 'YMR036C', 'YGR123C', 'YGL101W', 'YNL253W', 'YMR243C', 'YKL109W', 'YML016C', 'YHR046C', 'YDR436W', 'YNL106C', 'YDL134C', 'YOR342C', 'YBR092C', 'YKR043C', 'YDL024C']"
Salidroside,4,OCC1OC(OCCc2ccc(O)cc2)C(O)C(O)C1O.O=P([O-])([O-])O>>O.O=P(O)(O)OC1C(CO)OC(OCCc2ccc(O)cc2)C(O)C1O,2.0 H(+)>>,"['YDR063W', 'YDR051C', 'YKR053C', 'YIL002C', 'YBR022W', 'YFR028C', 'YLR019W', 'YPR042C', 'YIL113W', 'YJL134W', 'YDL236W', 'YNR032W', 'YNL222W', 'YLL010C', 'YKL128C', 'YER075C', 'YLR433C', 'YAR071W', 'YGR208W', 'YJL155C', 'YBR242W', 'YOR131C', 'YML118W', 'YKR091W', 'YJR110W', 'YOL064C', 'YOR283W', 'YNL010W', 'YJL010C', 'YDR503C', 'YOR098C', 'YIR026C', 'YEL038W', 'YLR377C', 'YDR287W', 'YBR125C', 'YDL006W', 'YNL144C', 'YIL053W', 'YDR481C', 'YMR277W', 'YDL188C', 'YBL056W', 'YBR093C', 'YGR222W', 'YOL065C', 'YNL325C', 'YNL032W', 'YMR165C', 'YOR208W', 'YHR044C', 'YDL047W', 'YKL212W', 'YHR215W', 'YER089C', 'YNL056W', 'YER133W', 'YNL074C', 'YOR155C', 'YER088C', 'YPR073C', 'YGL178W', 'YHR004C', 'YER037W', 'YFR025C', 'YGL224C', 'YDR075W', 'YHR043C', 'YCL051W', 'YPL179W', 'YLR345W', 'YDR284C', 'YHR076W', 'YNL053W', 'YCR079W', 'YER139C', 'YOR316C', 'YIL023C', 'YMR257C', 'YNL054W', 'YHR100C', 'YER062C', 'YDL230W', 'YMR087W', 'YBL046W', 'YMR086W', 'YBR276C', 'YOR090C', 'YML057W', 'YOR109W', 'YGL071W', 'YMR036C', 'YGR123C', 'YGL101W', 'YNL253W', 'YMR243C', 'YKL109W', 'YML016C', 'YHR046C', 'YDR436W', 'YNL106C', 'YDL134C', 'YOR342C', 'YBR092C', 'YKR043C', 'YDL024C']"
Salidroside,5,OCC1OC(OCCc2ccc(O)cc2)C(O)C(O)C1O.[H]O[H]>>O=CC(O)C(O)C(O)C(O)CO.OCCc1ccc(O)cc1,>>,"['YPR026W', 'YJL216C', 'YOR190W', 'YIL162W', 'YKR005C', 'YOL157C', 'YMR244W', 'YLR144C', 'YKL046C', 'YGR287C', 'YCR075C', 'YGR282C', 'YDR001C', 'YGL027C', 'YGL156W', 'YBR229C', 'YLR300W', 'YBR299W', 'YDR261C', 'YIL123W', 'YNL066W', 'YPR192W', 'YLR286C', 'YJR131W', 'YMR238W', 'YNR066C', 'YPR159W', 'YBR001C', 'YNR067C', 'YIL172C', 'YGR292W', 'YIL099W', 'YPR027C', 'YLR057W', 'YNR056C', 'YJR153W', 'YGR143W', 'YDR371W', 'YLR343W', 'YBR056W', 'YJL221C', 'YML007W']"
Salidroside,6,OCC1OC(OCCc2ccc(O)cc2)C(O)C(O)C1O.O=O>>O.OCC1OC(OCCc2ccc(O)c(O)c2)C(O)C(O)C1O,NADH + H(+)>>NAD(+),"['YBL098W', 'YNR053C', 'YCL059C', 'YHR176W', 'YOL114C', 'YLL057C', 'YBR298C', 'YDR534C', 'YLR281C', 'YDR402C']"
Salidroside,7,OCC1OC(OCCc2ccc(O)cc2)C(O)C(O)C1O.[H]O[H]>>OCC(O)C(O)C(O)C(O)C(O)OCCc1ccc(O)cc1,>>,"['YPR026W', 'YJL216C', 'YOR190W', 'YIL162W', 'YKR005C', 'YOL157C', 'YMR244W', 'YLR144C', 'YKL046C', 'YGR287C', 'YCR075C', 'YGR282C', 'YDR001C', 'YGL027C', 'YGL156W', 'YBR229C', 'YLR300W', 'YBR299W', 'YDR261C', 'YIL123W', 'YNL066W', 'YPR192W', 'YLR286C', 'YJR131W', 'YMR238W', 'YNR066C', 'YPR159W', 'YBR001C', 'YNR067C', 'YIL172C', 'YGR292W', 'YIL099W', 'YPR027C', 'YLR057W', 'YNR056C', 'YJR153W', 'YGR143W', 'YDR371W', 'YLR343W', 'YBR056W', 'YJL221C', 'YML007W']"
Salidroside,8,OCC1OC(OCCc2ccc(O)cc2)C(O)C(O)C1O.O=P([O-])([O-])O>>O=P([O-])([O-])OC(OCCc1ccc(O)cc1)C(O)C(O)C(O)C(O)CO,>>,"['YBR180W', 'YCR089W', 'YKR058W', 'YOR192C', 'YLR258W', 'YPL076W', 'YGL142C', 'YNL038W', 'YPL175W', 'YBR036C', 'YBR110W', 'YOR273C', 'YBR161W', 'YOR100C', 'YGR138C', 'YHR211W', 'YGR289C', 'YNL048W', 'YKR061W', 'YFR015C', 'YPL244C', 'YBL079W', 'YHL036W', 'YKR093W', 'YBR205W', 'YBR023C', 'YGR216C', 'YOR002W', 'YLR237W', 'YCL001W', 'YGR038W', 'YNR030W', 'YAL023C', 'YML114C', 'YBR038W', 'YER060W-A', 'YPR160W', 'YKR051W', 'YDL095W', 'YBR131W', 'YPR109W', 'YDL037C', 'YHR034C', 'YGR026W', 'YPL274W', 'YML047C', 'YER105C', 'YNL219C', 'YML100W', 'YOL129W', 'YDR231C', 'YOR099W', 'YNL029C', 'YDR307W', 'YNL127W', 'YOR149C', 'YNL131W', 'YPL254W', 'YDR074W', 'YDL093W', 'YDR508C', 'YGR227W', 'YJR013W', 'YLL057C', 'YBL082C', 'YER140W', 'YGR065C', 'YOR147W', 'YKR039W', 'YDR483W', 'YLR350W', 'YOR262W', 'YOR067C', 'YMR261C', 'YOR130C', 'YDR476C', 'YJL139C', 'YGL047W', 'YPL053C', 'YOR086C', 'YKL174C', 'YOR320C', 'YBR070C', 'YOR249C', 'YGR165W', 'YNL192W', 'YMR218C', 'YMR241W', 'YGL065C', 'YBR235W', 'YDR437W', 'YJR143C', 'YPL057C', 'YFR021W', 'YPL227C', 'YOR071C', 'YBR126C', 'YGR199W', 'YGL038C', 'YER060W', 'YPR183W', 'YAL009W', 'YCL038C', 'YDR373W', 'YPR189W', 'YOR321W', 'YGL186C', 'YBR199W', 'YBR004C', 'YEL011W', 'YGL139W', 'YMR292W', 'YDL180W', 'YPR156C', 'YJL137C']"
Salidroside,9,OCC1OC(OCCc2ccc(O)cc2)C(O)C(O)C1O.O=P([O-])([O-])O>>O=P([O-])([O-])OC1OC(CO)C(O)C(O)C1O.OCCc1ccc(O)cc1,>>,"['YBR180W', 'YCR089W', 'YKR058W', 'YOR192C', 'YLR258W', 'YPL076W', 'YGL142C', 'YNL038W', 'YPL175W', 'YBR036C', 'YBR110W', 'YOR273C', 'YBR161W', 'YOR100C', 'YGR138C', 'YHR211W', 'YGR289C', 'YNL048W', 'YKR061W', 'YFR015C', 'YPL244C', 'YBL079W', 'YHL036W', 'YKR093W', 'YBR205W', 'YBR023C', 'YGR216C', 'YOR002W', 'YLR237W', 'YCL001W', 'YGR038W', 'YNR030W', 'YAL023C', 'YML114C', 'YBR038W', 'YER060W-A', 'YPR160W', 'YKR051W', 'YDL095W', 'YBR131W', 'YPR109W', 'YDL037C', 'YHR034C', 'YGR026W', 'YPL274W', 'YML047C', 'YER105C', 'YNL219C', 'YML100W', 'YOL129W', 'YDR231C', 'YOR099W', 'YNL029C', 'YDR307W', 'YNL127W', 'YOR149C', 'YNL131W', 'YPL254W', 'YDR074W', 'YDL093W', 'YDR508C', 'YGR227W', 'YJR013W', 'YLL057C', 'YBL082C', 'YER140W', 'YGR065C', 'YOR147W', 'YKR039W', 'YDR483W', 'YLR350W', 'YOR262W', 'YOR067C', 'YMR261C', 'YOR130C', 'YDR476C', 'YJL139C', 'YGL047W', 'YPL053C', 'YOR086C', 'YKL174C', 'YOR320C', 'YBR070C', 'YOR249C', 'YGR165W', 'YNL192W', 'YMR218C', 'YMR241W', 'YGL065C', 'YBR235W', 'YDR437W', 'YJR143C', 'YPL057C', 'YFR021W', 'YPL227C', 'YOR071C', 'YBR126C', 'YGR199W', 'YGL038C', 'YER060W', 'YPR183W', 'YAL009W', 'YCL038C', 'YDR373W', 'YPR189W', 'YOR321W', 'YGL186C', 'YBR199W', 'YBR004C', 'YEL011W', 'YGL139W', 'YMR292W', 'YDL180W', 'YPR156C', 'YJL137C']"
Salidroside,10,OCC1OC(OCCc2ccc(O)cc2)C(O)C(O)C1O.[H]O[H]>>OCC1OC(O)C(O)C(O)C1O.OCCc1ccc(O)cc1,>>,"['YPR026W', 'YJL216C', 'YOR190W', 'YIL162W', 'YKR005C', 'YOL157C', 'YMR244W', 'YLR144C', 'YKL046C', 'YGR287C', 'YCR075C', 'YGR282C', 'YDR001C', 'YGL027C', 'YGL156W', 'YBR229C', 'YLR300W', 'YBR299W', 'YDR261C', 'YIL123W', 'YNL066W', 'YPR192W', 'YLR286C', 'YJR131W', 'YMR238W', 'YNR066C', 'YPR159W', 'YBR001C', 'YNR067C', 'YIL172C', 'YGR292W', 'YIL099W', 'YPR027C', 'YLR057W', 'YNR056C', 'YJR153W', 'YGR143W', 'YDR371W', 'YLR343W', 'YBR056W', 'YJL221C', 'YML007W', 'YPR026W', 'YJL216C', 'YOR190W', 'YIL162W', 'YKR005C', 'YOL157C', 'YMR244W', 'YLR144C', 'YKL046C', 'YGR287C', 'YCR075C', 'YGR282C', 'YDR001C', 'YGL027C', 'YGL156W', 'YBR229C', 'YLR300W', 'YBR299W', 'YDR261C', 'YIL123W', 'YNL066W', 'YPR192W', 'YLR286C', 'YJR131W', 'YMR238W', 'YNR066C', 'YPR159W', 'YBR001C', 'YNR067C', 'YIL172C', 'YGR292W', 'YIL099W', 'YPR027C', 'YLR057W', 'YNR056C', 'YJR153W', 'YGR143W', 'YDR371W', 'YLR343W', 'YBR056W', 'YJL221C', 'YML007W']"
Salidroside,11,OCC1OC(OCCc2ccc(O)cc2)C(O)C(O)C1O.O=O>>O.OCC1OC(OCCc2ccc(O)cc2O)C(O)C(O)C1O,H(+) + NADPH>>NADP(+),"['YBL098W', 'YNR053C', 'YCL059C', 'YHR176W', 'YOL114C', 'YLL057C', 'YBR298C', 'YDR534C', 'YLR281C', 'YDR402C']"
Salidroside,12,OCC1OC(OCCc2ccc(O)cc2)C(O)C(O)C1O>>O=C1C(OCCc2ccc(O)cc2)OC(CO)C(O)C1O,FAD + H(+)>>FADH2,"['YGR255C', 'YDL178W', 'YCL005W-A', 'YIR028W', 'YEL071W']"
Salidroside,13,OCC1OC(OCCc2ccc(O)cc2)C(O)C(O)C1O>>O=C1C(CO)OC(OCCc2ccc(O)cc2)C(O)C1O,FAD + H(+)>>FADH2,"['YGR255C', 'YDL178W', 'YCL005W-A', 'YIR028W', 'YEL071W']"
Salidroside,14,OCC1OC(OCCc2ccc(O)cc2)C(O)C(O)C1O>>O=C1C(O)C(CO)OC(OCCc2ccc(O)cc2)C1O,FAD + H(+)>>FADH2,"['YGR255C', 'YDL178W', 'YCL005W-A', 'YIR028W', 'YEL071W']"
