Product name,Predicted reaction ID,Predicted reaction,IgnoreMet,Predicted genes of reaction
Oleanolic acid,13,CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1.O=P([O-])([O-])O>>CC1(C)CCC2(C(=O)OP(=O)([O-])[O-])CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1.O,>>,"['YDR063W', 'YDR051C', 'YKR053C', 'YIL002C', 'YBR022W', 'YFR028C', 'YLR019W', 'YPR042C', 'YIL113W', 'YJL134W', 'YDL236W', 'YNR032W', 'YNL222W', 'YLL010C', 'YKL128C', 'YER075C', 'YLR433C', 'YAR071W', 'YGR208W', 'YJL155C', 'YBR242W', 'YOR131C', 'YML118W', 'YKR091W', 'YJR110W', 'YOL064C', 'YOR283W', 'YNL010W', 'YJL010C', 'YDR503C', 'YOR098C', 'YIR026C', 'YEL038W', 'YLR377C', 'YDR287W', 'YBR125C', 'YDL006W', 'YNL144C', 'YIL053W', 'YDR481C', 'YMR277W', 'YDL188C', 'YBL056W', 'YBR093C', 'YGR222W', 'YOL065C', 'YNL325C', 'YNL032W', 'YMR165C', 'YOR208W', 'YHR044C', 'YDL047W', 'YKL212W', 'YHR215W', 'YER089C', 'YNL056W', 'YER133W', 'YNL074C', 'YOR155C', 'YER088C', 'YPR073C', 'YGL178W', 'YHR004C', 'YER037W', 'YFR025C', 'YGL224C', 'YDR075W', 'YHR043C', 'YCL051W', 'YPL179W', 'YLR345W', 'YDR284C', 'YHR076W', 'YNL053W', 'YCR079W', 'YER139C', 'YOR316C', 'YIL023C', 'YMR257C', 'YNL054W', 'YHR100C', 'YER062C', 'YDL230W', 'YMR087W', 'YBL046W', 'YMR086W', 'YBR276C', 'YOR090C', 'YML057W', 'YOR109W', 'YGL071W', 'YMR036C', 'YGR123C', 'YGL101W', 'YNL253W', 'YMR243C', 'YKL109W', 'YML016C', 'YHR046C', 'YDR436W', 'YNL106C', 'YDL134C', 'YOR342C', 'YBR092C', 'YKR043C', 'YDL024C']"
Oleanolic acid,14,CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1.O=P([O-])([O-])O>>CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(OP(=O)([O-])[O-])C(C)(C)C5CCC43C)C2C1.O,>>,"['YDR063W', 'YDR051C', 'YKR053C', 'YIL002C', 'YBR022W', 'YFR028C', 'YLR019W', 'YPR042C', 'YIL113W', 'YJL134W', 'YDL236W', 'YNR032W', 'YNL222W', 'YLL010C', 'YKL128C', 'YER075C', 'YLR433C', 'YAR071W', 'YGR208W', 'YJL155C', 'YBR242W', 'YOR131C', 'YML118W', 'YKR091W', 'YJR110W', 'YOL064C', 'YOR283W', 'YNL010W', 'YJL010C', 'YDR503C', 'YOR098C', 'YIR026C', 'YEL038W', 'YLR377C', 'YDR287W', 'YBR125C', 'YDL006W', 'YNL144C', 'YIL053W', 'YDR481C', 'YMR277W', 'YDL188C', 'YBL056W', 'YBR093C', 'YGR222W', 'YOL065C', 'YNL325C', 'YNL032W', 'YMR165C', 'YOR208W', 'YHR044C', 'YDL047W', 'YKL212W', 'YHR215W', 'YER089C', 'YNL056W', 'YER133W', 'YNL074C', 'YOR155C', 'YER088C', 'YPR073C', 'YGL178W', 'YHR004C', 'YER037W', 'YFR025C', 'YGL224C', 'YDR075W', 'YHR043C', 'YCL051W', 'YPL179W', 'YLR345W', 'YDR284C', 'YHR076W', 'YNL053W', 'YCR079W', 'YER139C', 'YOR316C', 'YIL023C', 'YMR257C', 'YNL054W', 'YHR100C', 'YER062C', 'YDL230W', 'YMR087W', 'YBL046W', 'YMR086W', 'YBR276C', 'YOR090C', 'YML057W', 'YOR109W', 'YGL071W', 'YMR036C', 'YGR123C', 'YGL101W', 'YNL253W', 'YMR243C', 'YKL109W', 'YML016C', 'YHR046C', 'YDR436W', 'YNL106C', 'YDL134C', 'YOR342C', 'YBR092C', 'YKR043C', 'YDL024C']"
Oleanolic acid,15,CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1.O=O>>CC1(C)CC(=O)C2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1.O,>>,[]
Oleanolic acid,16,CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1.O=O>>CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5C(=O)CC43C)C2C1.O,>>,[]
Oleanolic acid,17,CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1.O=O>>CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CC(=O)C43C)C2C1.O,>>,[]
Oleanolic acid,18,CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1.O=O>>CC1(C)CC2C3=CCC4C5(C)CCC(O)C(C)(C)C5CCC4(C)C3(C)CCC2(C(=O)O)CC1=O.O,>>,[]
Oleanolic acid,19,CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1.O=O>>CC1(C)CCC2(C(=O)O)CCC3(C)C(=CC(=O)C4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1.O,>>,[]
Oleanolic acid,20,CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1.O=O>>CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CC(=O)C(O)C(C)(C)C5CCC43C)C2C1.O,>>,[]
Oleanolic acid,21,CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1.O=O>>CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)C(=O)CC(O)C(C)(C)C5CCC43C)C2C1.O,>>,[]
Oleanolic acid,22,CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1.O=O>>CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1=O.O,>>,[]
Oleanolic acid,23,CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1.O=O>>CC1(C)CCC2(C(=O)O)C(=O)CC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1.O,>>,[]
Oleanolic acid,24,CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1.O=O>>CC1(C)CCC2(C(=O)O)CC(=O)C3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1.O,>>,[]
Oleanolic acid,25,CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1.O=O>>CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43CO)C2C1.O,H(+) + NADPH>>NADP(+),"['YBL098W', 'YNR053C', 'YCL059C', 'YHR176W', 'YOL114C', 'YLL057C', 'YBR298C', 'YDR534C', 'YLR281C', 'YDR402C']"
Oleanolic acid,26,CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1.O=O>>CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(CO)CCC(O)C(C)(C)C5CCC43C)C2C1.O,H(+) + NADPH>>NADP(+),"['YBL098W', 'YNR053C', 'YCL059C', 'YHR176W', 'YOL114C', 'YLL057C', 'YBR298C', 'YDR534C', 'YLR281C', 'YDR402C']"
Oleanolic acid,27,CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1.O=O>>CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(CO)C5CCC43C)C2C1.O,H(+) + NADPH>>NADP(+),"['YBL098W', 'YNR053C', 'YCL059C', 'YHR176W', 'YOL114C', 'YLL057C', 'YBR298C', 'YDR534C', 'YLR281C', 'YDR402C']"
Oleanolic acid,28,CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1.O=O>>CC1(CO)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1.O,H(+) + NADPH>>NADP(+),"['YBL098W', 'YNR053C', 'YCL059C', 'YHR176W', 'YOL114C', 'YLL057C', 'YBR298C', 'YDR534C', 'YLR281C', 'YDR402C']"
Oleanolic acid,29,CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1.O=O>>CC1(C)CCC2(C(=O)O)CCC3(CO)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1.O,H(+) + NADPH>>NADP(+),"['YBL098W', 'YNR053C', 'YCL059C', 'YHR176W', 'YOL114C', 'YLL057C', 'YBR298C', 'YDR534C', 'YLR281C', 'YDR402C']"
Oleanolic acid,30,CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1.O=O>>CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2(O)C1.O,H(+) + NADPH>>NADP(+),"['YBL098W', 'YNR053C', 'YCL059C', 'YHR176W', 'YOL114C', 'YLL057C', 'YBR298C', 'YDR534C', 'YLR281C', 'YDR402C']"
Oleanolic acid,31,CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1.[H]O[H]>>CC1(C)C(O)CCC2(C)C1CCC1(C)C2CC=C2C3[C@H](O)C(C)(C)CCC3(C(=O)O)CCC21C,FAD + H(+)>>FADH2,['YER141W']
Oleanolic acid,32,CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1.[H]O[H]>>CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5C[C@H](O)C43C)C2C1,FAD + H(+)>>FADH2,['YER141W']
Oleanolic acid,33,CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1.[H]O[H]>>CC1(C)CCC2(C(=O)O)C[C@@H](O)C3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1,FAD + H(+)>>FADH2,['YER141W']
Oleanolic acid,34,CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1.[H]O[H]>>CC1(C)CCC2(C(=O)O)CCC3(C)C(=C[C@H](O)C4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1,FAD + H(+)>>FADH2,['YER141W']
Oleanolic acid,35,CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1.[H]O[H]>>CC1(C)CCC2(C(=O)O)C(C1)C1=CCC3C4(C)CCC(O)C(C)(C)C4CCC3(C)C1(C)C[C@H]2O,FAD + H(+)>>FADH2,['YER141W']
Oleanolic acid,36,CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1.[H]O[H]>>CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)C(CCC43C)C(C)(C)C(O)C[C@@H]5O)C2C1,FAD + H(+)>>FADH2,['YER141W']
Oleanolic acid,37,CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1.[H]O[H]>>CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)C[C@H](O)C(O)C(C)(C)C5CCC43C)C2C1,FAD + H(+)>>FADH2,['YER141W']
Oleanolic acid,38,CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1.[H]O[H]>>CC1(C)CC2C3=CCC4C5(C)CCC(O)C(C)(C)C5CCC4(C)C3(C)CCC2(C(=O)O)[C@@H](O)C1,FAD + H(+)>>FADH2,['YER141W']
Oleanolic acid,39,CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1.[H]O[H]>>CC1(C)C(O)CCC2(C)C1CCC1(C)C2CC=C2C3CC(C)(C)[C@@H](O)CC3(C(=O)O)CCC21C,FAD + H(+)>>FADH2,['YER141W']
Oleanolic acid,40,CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1.[H]O[H]>>CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5[C@H](O)CC43C)C2C1,FAD + H(+)>>FADH2,['YER141W']
Oleanolic acid,41,CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1>>CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCCC(C)(C)C5CCC43C)C2C1.O,FADH2>>FAD + H(+),['YER141W']
Oleanolic acid,42,CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1>>CC1(C)CCC2(C=O)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1.O,NADH + H(+)>>NAD(+),"['YBR006W', 'YPL061W', 'YJR009C', 'YHR037W', 'YER073W', 'YDR158W', 'YMR169C', 'YGR192C', 'YPL098C', 'YMR110C', 'YMR170C', 'YOR374W', 'YOR323C', 'YJL052W']"
